Fiscal Year,County,Region,Program,Families Served
2020,Milam,7-Austin,HOPES,10
2020,Montgomery,6-Houston,CBCAP,44
2020,Montgomery,6-Houston,HOPES,132
2020,Montgomery,6-Houston,THV STATE,181
2020,Morris,4-Tyler,HIP,1
2020,Morris,4-Tyler,THV MIECHV,1
2020,Navarro,3-Arlington,HOPES,44
2020,Newton,5-Beaumont,TNFP,1
2020,Nolan,2-Abilene,HIP,2
2020,Nolan,2-Abilene,HOPES,9
2020,Nueces,11-Edinburg,HOPES,72
2020,Nueces,11-Edinburg,THV MIECHV,379
2020,Orange,5-Beaumont,HIP,1
2020,Orange,5-Beaumont,TNFP,35
2020,Palo Pinto,3-Arlington,HOPES,1
2020,Panola,4-Tyler,THV MIECHV,1
2020,Parker,3-Arlington,HIP,4
2020,Parker,3-Arlington,HOPES,10
2020,Parker,3-Arlington,TNFP,1
2020,Pecos,9-Midland,CBCAP,1
2020,Potter,1-Lubbock,HOPES,125
2020,Potter,1-Lubbock,THV MIECHV,138
2020,Randall,1-Lubbock,HOPES,34
2020,Randall,1-Lubbock,THV MIECHV,83
2020,Reagan,9-Midland,THV MIECHV,1
2020,Reeves,9-Midland,CBCAP,1
2020,Robertson,7-Austin,CBCAP,10
2020,Rockwall,3-Arlington,TNFP,1
2020,Runnels,2-Abilene,HIP,4
2020,Rusk,4-Tyler,HOPES,9
2020,Rusk,4-Tyler,THV MIECHV,9
2020,San Patricio,11-Edinburg,CBCAP,1
2020,San Patricio,11-Edinburg,HOPES,28
2020,San Patricio,11-Edinburg,THV MIECHV,2
2020,Scurry,2-Abilene,HIP,3
2020,Shackelford,2-Abilene,HOPES,2
2020,Smith,4-Tyler,HIP,1
2020,Smith,4-Tyler,THV MIECHV,254
2020,Smith,4-Tyler,TNFP,25
2020,Somervell,3-Arlington,HOPES,1
2020,Starr,11-Edinburg,THV MIECHV,204
2020,Tarrant,3-Arlington,CBCAP,74
2020,Tarrant,3-Arlington,HIP,15
2020,Tarrant,3-Arlington,HOPES,795
2020,Tarrant,3-Arlington,THV STATE,210
2020,Tarrant,3-Arlington,TNFP,243
2020,Taylor,2-Abilene,CBCAP,118
2020,Taylor,2-Abilene,HIP,2
2020,Taylor,2-Abilene,HOPES,152
2020,Taylor,2-Abilene,TNFP,1
2020,Terry,1-Lubbock,TNFP,6
2020,Throckmorton,2-Abilene,HIP,1
2020,Tom Green,9-Midland,THV STATE,70
2020,Travis,7-Austin,CBCAP,27
2020,Travis,7-Austin,HIP,33
2020,Travis,7-Austin,HOPES,588
2020,Travis,7-Austin,SMVF,4
2020,Travis,7-Austin,THV MIECHV,962
2020,Travis,7-Austin,TNFP,321
2020,Upshur,4-Tyler,HOPES,12
2020,Upshur,4-Tyler,THV MIECHV,16
2020,Uvalde,8-San Antonio,TNFP,1
2020,Victoria,8-San Antonio,HOPES,1
2020,Victoria,8-San Antonio,THV MIECHV,203
2020,Walker,6-Houston,HOPES,1
2020,Webb,11-Edinburg,HOPES,323
2020,Webb,11-Edinburg,TNFP,98
2020,Wichita,2-Abilene,HIP,1
2020,Wichita,2-Abilene,HOPES,70
2020,Wichita,2-Abilene,THV MIECHV,343
2020,Wilbarger,2-Abilene,HIP,1
2020,Wilbarger,2-Abilene,THV MIECHV,1
2020,Willacy,11-Edinburg,THV MIECHV,7
2020,Willacy,11-Edinburg,TNFP,33
2020,Williamson,7-Austin,CBCAP,3
2020,Williamson,7-Austin,HOPES,43
2020,Williamson,7-Austin,SMVF,37
2020,Williamson,7-Austin,THV MIECHV,8
2020,Williamson,7-Austin,TNFP,98
2020,Wilson,8-San Antonio,HOPES,1
2020,Wilson,8-San Antonio,SMVF,1
2020,Wilson,8-San Antonio,THV MIECHV,1
2020,Wise,3-Arlington,HOPES,1
2020,Wood,4-Tyler,THV MIECHV,1
2020,Wood,4-Tyler,TNFP,1
2020,Young,2-Abilene,HIP,6
2020,Out of State,Out of State,HOPES,1
2019,Andrews,9-Midland,CBCAP,1
2019,Angelina,5-Beaumont,HIP,2
2019,Atascosa,8-San Antonio,HOPES,1
2019,Atascosa,8-San Antonio,SMVF,2
2019,Austin,6-Houston,HIP,1
2019,Bastrop,7-Austin,HOPES,3
2019,Bell,7-Austin,HIP,15
2019,Bell,7-Austin,HOPES,106
2019,Bell,7-Austin,SMVF,769
2019,Bexar,8-San Antonio,CBCAP,5
2019,Bexar,8-San Antonio,HIP,96
2019,Bexar,8-San Antonio,HOPES,702
2019,Bexar,8-San Antonio,SMVF,312
2019,Bosque,7-Austin,HOPES,1
2019,Bowie,4-Tyler,HIP,3
2019,Brazoria,6-Houston,HOPES,10
2019,Brazos,7-Austin,CBCAP,188
2019,Brazos,7-Austin,HOPES,143
2019,Burleson,7-Austin,CBCAP,22
2019,Caldwell,7-Austin,CBCAP,2
2019,Callahan,2-Abilene,HOPES,6
2019,Cameron,11-Edinburg,CBCAP,193
2019,Cameron,11-Edinburg,HIP,8
2019,Cameron,11-Edinburg,HOPES,341
2019,Clay,2-Abilene,HOPES,1
2019,Collin,3-Arlington,CBCAP,3
2019,Collin,3-Arlington,HIP,2
2019,Colorado,6-Houston,HIP,1
2019,Comal,8-San Antonio,HIP,2
2019,Comal,8-San Antonio,SMVF,2
2019,Cooke,3-Arlington,CBCAP,1
2019,Coryell,7-Austin,HIP,4
2019,Coryell,7-Austin,HOPES,29
2019,Coryell,7-Austin,SMVF,73
2019,Culberson,10-El Paso,CBCAP,1
2019,Dallas,3-Arlington,CBCAP,7
2019,Dallas,3-Arlington,HIP,37
2019,Dallas,3-Arlington,HOPES,584
2019,Denton,3-Arlington,CBCAP,61
2019,Denton,3-Arlington,HIP,1
2019,Denton,3-Arlington,HOPES,104
2019,Ector,9-Midland,CBCAP,5
2019,Ector,9-Midland,HOPES,72
2019,Ellis,3-Arlington,CBCAP,1
2019,Ellis,3-Arlington,HIP,1
2019,Ellis,3-Arlington,HOPES,21
2019,El Paso,10-El Paso,CBCAP,147
2019,El Paso,10-El Paso,HOPES,561
2019,El Paso,10-El Paso,SMVF,432
2019,Falls,7-Austin,HIP,1
2019,Fannin,3-Arlington,CBCAP,1
2019,Fort Bend,6-Houston,CBCAP,87
2019,Fort Bend,6-Houston,HOPES,18
2019,Galveston,6-Houston,HIP,2
2019,Galveston,6-Houston,HOPES,96
2019,Grayson,3-Arlington,CBCAP,1
2019,Gregg,4-Tyler,HIP,8
2019,Gregg,4-Tyler,HOPES,228
2019,Guadalupe,8-San Antonio,SMVF,9
2019,Harris,6-Houston,CBCAP,3
2019,Harris,6-Houston,HIP,42
2019,Harris,6-Houston,HOPES,841
2019,Harrison,4-Tyler,HIP,1
2019,Harrison,4-Tyler,HOPES,16
2019,Hays,7-Austin,HIP,1
2019,Hidalgo,11-Edinburg,CBCAP,1
2019,Hidalgo,11-Edinburg,HIP,7
2019,Hidalgo,11-Edinburg,HOPES,602
2019,Hill,7-Austin,HIP,1
2019,Hudspeth,10-El Paso,CBCAP,1
2019,Hudspeth,10-El Paso,HOPES,1
2019,Hudspeth,10-El Paso,SMVF,4
2019,Jasper,5-Beaumont,HIP,1
2019,Jefferson,5-Beaumont,HIP,2
2019,Jefferson,5-Beaumont,HOPES,218
2019,Johnson,3-Arlington,CBCAP,1
2019,Johnson,3-Arlington,HIP,4
2019,Johnson,3-Arlington,HOPES,84
2019,Jones,2-Abilene,HOPES,12
2019,Kaufman,3-Arlington,HIP,1
2019,Kleberg,11-Edinburg,HOPES,4
2019,Lampasas,7-Austin,HIP,1
2019,Lampasas,7-Austin,HOPES,5
2019,Lampasas,7-Austin,SMVF,4
2019,Leon,7-Austin,CBCAP,1
2019,Liberty,6-Houston,HOPES,2
2019,Lubbock,1-Lubbock,CBCAP,1
2019,Lubbock,1-Lubbock,HIP,3
2019,Lubbock,1-Lubbock,HOPES,217
2019,Madison,7-Austin,CBCAP,1
2019,Maverick,8-San Antonio,CBCAP,2
2019,McLennan,7-Austin,CBCAP,1
2019,McLennan,7-Austin,HIP,13
2019,McLennan,7-Austin,HOPES,155
2019,Medina,8-San Antonio,HOPES,1
2019,Medina,8-San Antonio,SMVF,1
2019,Midland,9-Midland,CBCAP,1
2019,Midland,9-Midland,HOPES,13
2019,Montague,2-Abilene,CBCAP,1
2019,Montgomery,6-Houston,HIP,6
2019,Montgomery,6-Houston,HOPES,145
2019,Nacogdoches,5-Beaumont,HIP,1
2019,Navarro,3-Arlington,HIP,1
2019,Nolan,2-Abilene,HOPES,3
2019,Nueces,11-Edinburg,CBCAP,1
2019,Nueces,11-Edinburg,HOPES,81
2019,Orange,5-Beaumont,HIP,2
2019,Palo Pinto,3-Arlington,CBCAP,1
2019,Parker,3-Arlington,CBCAP,2
2019,Parker,3-Arlington,HIP,1
2019,Pecos,9-Midland,CBCAP,1
2019,Polk,5-Beaumont,HIP,1
2019,Potter,1-Lubbock,HOPES,148
2019,Rains,4-Tyler,CBCAP,1
2019,Randall,1-Lubbock,HOPES,31
2019,Reeves,9-Midland,CBCAP,1
2019,Robertson,7-Austin,CBCAP,8
2019,Rockwall,3-Arlington,CBCAP,1
2019,Rusk,4-Tyler,HIP,1
2019,Rusk,4-Tyler,HOPES,4
2019,San Jacinto,5-Beaumont,HIP,1
2019,San Patricio,11-Edinburg,HOPES,38
2019,Shackelford,2-Abilene,HOPES,3
2019,Smith,4-Tyler,HIP,2
2019,Tarrant,3-Arlington,CBCAP,150
2019,Tarrant,3-Arlington,HIP,13
2019,Tarrant,3-Arlington,HOPES,754
2019,Taylor,2-Abilene,CBCAP,137
2019,Taylor,2-Abilene,HOPES,105
2019,Travis,7-Austin,CBCAP,56
2019,Travis,7-Austin,HIP,26
2019,Travis,7-Austin,HOPES,411
2019,Upshur,4-Tyler,HIP,1
2019,Upshur,4-Tyler,HOPES,22
2019,Van Zandt,4-Tyler,HIP,1
2019,Walker,6-Houston,HIP,1
2019,Waller,6-Houston,HOPES,1
2019,Webb,11-Edinburg,HOPES,239
2019,Wichita,2-Abilene,CBCAP,1
2019,Wichita,2-Abilene,HOPES,88
2019,Williamson,7-Austin,CBCAP,6
2019,Williamson,7-Austin,HOPES,37
2019,Williamson,7-Austin,SMVF,2
2019,Wilson,8-San Antonio,HOPES,1
2019,Wise,3-Arlington,CBCAP,1
2019,Wood,4-Tyler,HIP,1
2019,Out of State,Out of State,CBCAP,1
2019,Out of State,Out of State,HOPES,3
2019,Out of State,Out of State,SMVF,6
2018,Anderson,4-Tyler,HIP,2
2018,Andrews,9-Midland,HIP,1
2018,Angelina,5-Beaumont,HIP,5
2018,Atascosa,8-San Antonio,CBCAP,1
2018,Atascosa,8-San Antonio,HOPES,1
2018,Atascosa,8-San Antonio,SMVF,4
2018,Atascosa,8-San Antonio,TFTS (2011-2018),1
2018,Bastrop,7-Austin,HOPES,4
2018,Bell,7-Austin,HIP,13
2018,Bell,7-Austin,HOPES,121
2018,Bell,7-Austin,SMVF,424
2018,Bexar,8-San Antonio,CBCAP,4
2018,Bexar,8-San Antonio,CBFS (2011-2018),248
2018,Bexar,8-San Antonio,HIP,43
2018,Bexar,8-San Antonio,HOPES,527
2018,Bexar,8-San Antonio,SMVF,364
2018,Bexar,8-San Antonio,TFTS (2011-2018),714
2018,Bowie,4-Tyler,HIP,1
2018,Brazoria,6-Houston,CBCAP,1
2018,Brazoria,6-Houston,HIP,2
2018,Brazoria,6-Houston,HOPES,2
2018,Brazos,7-Austin,HOPES,116
2018,Brazos,7-Austin,TFTS (2011-2018),241
2018,Brown,2-Abilene,CBCAP,1
2018,Brown,2-Abilene,HIP,3
2018,Brown,2-Abilene,TFTS (2011-2018),118
2018,Burleson,7-Austin,TFTS (2011-2018),12
2018,Caldwell,7-Austin,CBCAP,1
2018,Caldwell,7-Austin,HIP,1
2018,Callahan,2-Abilene,HIP,1
2018,Callahan,2-Abilene,HOPES,2
2018,Callahan,2-Abilene,TFTS (2011-2018),5
2018,Cameron,11-Edinburg,CBCAP,234
2018,Cameron,11-Edinburg,HOPES,333
2018,Cameron,11-Edinburg,TFTS (2011-2018),140
2018,Chambers,6-Houston,HOPES,1
2018,Cherokee,4-Tyler,HIP,1
2018,Clay,2-Abilene,HOPES,3
2018,Coleman,2-Abilene,CBCAP,1
2018,Coleman,2-Abilene,TFTS (2011-2018),9
2018,Comal,8-San Antonio,SMVF,4
2018,Comal,8-San Antonio,TFTS (2011-2018),1
2018,Comanche,2-Abilene,TFTS (2011-2018),2
2018,Cooke,3-Arlington,CBCAP,1
2018,Coryell,7-Austin,HIP,1
2018,Coryell,7-Austin,HOPES,19
2018,Coryell,7-Austin,SMVF,46
2018,Dallas,3-Arlington,CBCAP,5
2018,Dallas,3-Arlington,HIP,34
2018,Dallas,3-Arlington,HOPES,526
2018,Dawson,9-Midland,HIP,2
2018,Denton,3-Arlington,CBCAP,41
2018,Denton,3-Arlington,HIP,2
2018,Denton,3-Arlington,HOPES,120
2018,Eastland,2-Abilene,HIP,1
2018,Eastland,2-Abilene,TFTS (2011-2018),3
2018,Ector,9-Midland,CBCAP,5
2018,Ector,9-Midland,HOPES,64
2018,Ellis,3-Arlington,HOPES,32
2018,El Paso,10-El Paso,CBCAP,129
2018,El Paso,10-El Paso,HOPES,507
2018,El Paso,10-El Paso,SMVF,210
2018,Fort Bend,6-Houston,CBCAP,85
2018,Fort Bend,6-Houston,HIP,3
2018,Fort Bend,6-Houston,HOPES,21
2018,Frio,8-San Antonio,SMVF,3
2018,Galveston,6-Houston,HIP,1
2018,Galveston,6-Houston,HOPES,82
2018,Gonzales,8-San Antonio,SMVF,1
2018,Grayson,3-Arlington,CBCAP,1
2018,Grayson,3-Arlington,HIP,1
2018,Gregg,4-Tyler,HIP,4
2018,Gregg,4-Tyler,HOPES,234
2018,Grimes,7-Austin,TFTS (2011-2018),80
2018,Guadalupe,8-San Antonio,CBFS (2011-2018),23
2018,Guadalupe,8-San Antonio,HIP,2
2018,Guadalupe,8-San Antonio,SMVF,11
2018,Hardin,5-Beaumont,HIP,4
2018,Hardin,5-Beaumont,HOPES,1
2018,Harris,6-Houston,CBCAP,67
2018,Harris,6-Houston,HIP,37
2018,Harris,6-Houston,HOPES,641
2018,Harrison,4-Tyler,HIP,3
2018,Harrison,4-Tyler,HOPES,15
2018,Hays,7-Austin,HIP,2
2018,Hays,7-Austin,TFTS (2011-2018),1
2018,Hidalgo,11-Edinburg,CBCAP,4
2018,Hidalgo,11-Edinburg,HOPES,734
2018,Hidalgo,11-Edinburg,TFTS (2011-2018),593
2018,Hood,3-Arlington,HIP,1
2018,Howard,9-Midland,HIP,2
2018,Hudspeth,10-El Paso,CBCAP,1
2018,Hudspeth,10-El Paso,HOPES,1
2018,Hudspeth,10-El Paso,SMVF,1
2018,Hunt,3-Arlington,HIP,2
2018,Jack,2-Abilene,HIP,1
2018,Jasper,5-Beaumont,HIP,5
2018,Jefferson,5-Beaumont,HIP,15
2018,Jefferson,5-Beaumont,HOPES,192
2018,Johnson,3-Arlington,CBCAP,1
2018,Johnson,3-Arlington,HOPES,82
2018,Jones,2-Abilene,HOPES,22
2018,Kaufman,3-Arlington,HIP,1
2018,Kendall,8-San Antonio,SMVF,1
2018,Kerr,8-San Antonio,SMVF,1
2018,Kerr,8-San Antonio,TFTS (2011-2018),35
2018,Kleberg,11-Edinburg,HOPES,3
2018,Lampasas,7-Austin,HOPES,5
2018,Lampasas,7-Austin,SMVF,1
2018,Lavaca,8-San Antonio,HIP,1
2018,Leon,7-Austin,TFTS (2011-2018),3
2018,Liberty,6-Houston,HOPES,2
2018,Lubbock,1-Lubbock,CBCAP,1
2018,Lubbock,1-Lubbock,HIP,5
2018,Lubbock,1-Lubbock,HOPES,200
2018,Madison,7-Austin,TFTS (2011-2018),11
2018,Maverick,8-San Antonio,CBCAP,1
2018,McCulloch,9-Midland,TFTS (2011-2018),2
2018,McLennan,7-Austin,CBCAP,1
2018,McLennan,7-Austin,HIP,3
2018,McLennan,7-Austin,HOPES,124
2018,Medina,8-San Antonio,HOPES,1
2018,Medina,8-San Antonio,SMVF,1
2018,Midland,9-Midland,CBCAP,1
2018,Midland,9-Midland,HIP,3
2018,Midland,9-Midland,HOPES,16
2018,Mills,7-Austin,TFTS (2011-2018),1
2018,Montague,2-Abilene,HIP,1
2018,Montgomery,6-Houston,CBCAP,2
2018,Montgomery,6-Houston,HIP,5
2018,Montgomery,6-Houston,HOPES,149
2018,Nacogdoches,5-Beaumont,HIP,4
2018,Navarro,3-Arlington,HIP,1
2018,Nolan,2-Abilene,CBCAP,1
2018,Nolan,2-Abilene,HOPES,6
2018,Nueces,11-Edinburg,CBCAP,2
2018,Nueces,11-Edinburg,HOPES,100
2018,Nueces,11-Edinburg,TFTS (2011-2018),143
2018,Orange,5-Beaumont,HIP,2
2018,Orange,5-Beaumont,HOPES,1
2018,Palo Pinto,3-Arlington,HIP,1
2018,Parker,3-Arlington,CBCAP,2
2018,Parker,3-Arlington,HIP,1
2018,Polk,5-Beaumont,HIP,1
2018,Potter,1-Lubbock,HOPES,113
2018,Randall,1-Lubbock,HOPES,27
2018,Robertson,7-Austin,TFTS (2011-2018),37
2018,Runnels,2-Abilene,CBCAP,2
2018,Rusk,4-Tyler,HOPES,3
2018,San Patricio,11-Edinburg,HOPES,27
2018,San Saba,7-Austin,TFTS (2011-2018),18
2018,Shackelford,2-Abilene,HOPES,4
2018,Smith,4-Tyler,CBCAP,1
2018,Smith,4-Tyler,HIP,1
2018,Starr,11-Edinburg,CBCAP,1
2018,Tarrant,3-Arlington,CBCAP,150
2018,Tarrant,3-Arlington,HIP,15
2018,Tarrant,3-Arlington,HOPES,732
2018,Tarrant,3-Arlington,TFTS (2011-2018),249
2018,Taylor,2-Abilene,CBCAP,110
2018,Taylor,2-Abilene,HIP,2
2018,Taylor,2-Abilene,HOPES,202
2018,Tom Green,9-Midland,CBCAP,44
2018,Travis,7-Austin,CBCAP,20
2018,Travis,7-Austin,HIP,18
2018,Travis,7-Austin,HOPES,572
2018,Trinity,5-Beaumont,HIP,2
2018,Upshur,4-Tyler,HOPES,15
2018,Walker,6-Houston,HOPES,1
2018,Waller,6-Houston,HOPES,2
2018,Webb,11-Edinburg,CBCAP,2
2018,Webb,11-Edinburg,HOPES,216
2018,Wichita,2-Abilene,CBCAP,1
2018,Wichita,2-Abilene,HIP,5
2018,Wichita,2-Abilene,HOPES,130
2018,Willacy,11-Edinburg,CBCAP,1
2018,Williamson,7-Austin,HOPES,39
2018,Williamson,7-Austin,SMVF,1
2018,Wilson,8-San Antonio,SMVF,2
2018,Wise,3-Arlington,CBCAP,1
2018,Wise,3-Arlington,HOPES,1
2018,Out of State,Out of State,CBCAP,2
2018,Out of State,Out of State,HOPES,1
2018,Out of State,Out of State,SMVF,2
2017,Atascosa,8-San Antonio,CBFS (2011-2018),2
2017,Atascosa,8-San Antonio,HIP,1
2017,Atascosa,8-San Antonio,TFTS (2011-2018),1
2017,Bastrop,7-Austin,HOPES,5
2017,Bell,7-Austin,CBCAP,1
2017,Bell,7-Austin,HOPES,14
2017,Bell,7-Austin,SMVF,256
2017,Bexar,8-San Antonio,CBFS (2011-2018),343
2017,Bexar,8-San Antonio,HIP,64
2017,Bexar,8-San Antonio,HOPES,95
2017,Bexar,8-San Antonio,SMVF,323
2017,Bexar,8-San Antonio,TFTS (2011-2018),797
2017,Bowie,4-Tyler,CBCAP,1
2017,Brazoria,6-Houston,CBCAP,1
2017,Brazoria,6-Houston,HIP,2
2017,Brazoria,6-Houston,HOPES,4
2017,Brazos,7-Austin,HOPES,36
2017,Brazos,7-Austin,TFTS (2011-2018),277
2017,Brown,2-Abilene,CBCAP,4
2017,Brown,2-Abilene,CBFS (2011-2018),17
2017,Brown,2-Abilene,TFTS (2011-2018),144
2017,Burleson,7-Austin,TFTS (2011-2018),36
2017,Caldwell,7-Austin,HOPES,1
2017,Callahan,2-Abilene,CBCAP,5
2017,Callahan,2-Abilene,HOPES,4
2017,Callahan,2-Abilene,TFTS (2011-2018),6
2017,Cameron,11-Edinburg,CBCAP,165
2017,Cameron,11-Edinburg,HOPES,224
2017,Cameron,11-Edinburg,TFTS (2011-2018),248
2017,Cass,4-Tyler,CBCAP,1
2017,Chambers,6-Houston,HOPES,2
2017,Clay,2-Abilene,HOPES,2
2017,Coleman,2-Abilene,CBCAP,2
2017,Coleman,2-Abilene,CBFS (2011-2018),4
2017,Coleman,2-Abilene,TFTS (2011-2018),9
2017,Collin,3-Arlington,CBCAP,1
2017,Collin,3-Arlington,HIP,3
2017,Colorado,6-Houston,HIP,1
2017,Comal,8-San Antonio,CBFS (2011-2018),4
2017,Comal,8-San Antonio,HIP,2
2017,Comal,8-San Antonio,SMVF,6
2017,Comanche,2-Abilene,CBFS (2011-2018),1
2017,Comanche,2-Abilene,TFTS (2011-2018),8
2017,Coryell,7-Austin,HOPES,2
2017,Coryell,7-Austin,SMVF,45
2017,Crane,9-Midland,CBCAP,1
2017,Dallam,1-Lubbock,HOPES,1
2017,Dallas,3-Arlington,CBCAP,8
2017,Dallas,3-Arlington,HIP,33
2017,Dallas,3-Arlington,HOPES,549
2017,Dawson,9-Midland,HIP,1
2017,Deaf Smith,1-Lubbock,CBCAP,1
2017,Denton,3-Arlington,CBCAP,28
2017,Denton,3-Arlington,HOPES,25
